ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     112       239.2194       149.2952         0.0000         0.0000          -6044.4362       781.3741         0.0000         0.0000         0.0000          -4874.5475         0.0000     -4874.5475     -4874.5475         0.0000           1219.4543      1931.5104     23823.1240      1219.4543      1931.5104
ENERGY:     113       239.4948       149.2330         0.0000         0.0000          -6045.8229       783.4068         0.0000         0.0000         0.0000          -4873.6883         0.0000     -4873.6883     -4873.6883         0.0000           1235.5451      1953.4444     23823.1240      1235.5451      1953.4444
ENERGY:     114       239.1345       149.3173         0.0000         0.0000          -6043.9065       780.8528         0.0000         0.0000         0.0000          -4874.6019         0.0000     -4874.6019     -4874.6019         0.0000           1215.8724      1926.3551     23823.1240      1215.8724      1926.3551
ENERGY:     115       239.3810       149.2353         0.0000         0.0000          -6045.3410       782.3350         0.0000         0.0000         0.0000          -4874.3898         0.0000     -4874.3898     -4874.3898         0.0000           1228.0618      1941.0901     23823.1240      1228.0618      1941.0901
ENERGY:     116       239.2526       149.2755         0.0000         0.0000          -6044.6558       781.5181         0.0000         0.0000         0.0000          -4874.6096         0.0000     -4874.6096     -4874.6096         0.0000           1221.1360      1932.6774     23823.1240      1221.1360      1932.6774
ENERGY:     117       239.5077       149.1898         0.0000         0.0000          -6045.9318       783.1405         0.0000         0.0000         0.0000          -4874.0937         0.0000     -4874.0937     -4874.0937         0.0000           1235.9517      1949.5371     23823.1240      1235.9517      1949.5371
ENERGY:     118       239.3729       149.2323         0.0000         0.0000          -6045.3128       782.2422         0.0000         0.0000         0.0000          -4874.4654         0.0000     -4874.4654     -4874.4654         0.0000           1227.6045      1939.9651     23823.1240      1227.6045      1939.9651
ENERGY:     119       239.3109       149.2538         0.0000         0.0000          -6044.9891       781.8597         0.0000         0.0000         0.0000          -4874.5647         0.0000     -4874.5647     -4874.5647         0.0000           1224.1442      1936.0431     23823.1240      1224.1442      1936.0431
ENERGY:     120       239.2813       149.2646         0.0000         0.0000          -6044.8232       781.6838         0.0000         0.0000         0.0000          -4874.5934         0.0000     -4874.5934     -4874.5934         0.0000           1222.5892      1934.2961     23823.1240      1222.5892      1934.2961
ENERGY:     121       239.2668       149.2701         0.0000         0.0000          -6044.7398       781.5996         0.0000         0.0000         0.0000          -4874.6033         0.0000     -4874.6033     -4874.6033         0.0000           1221.8437      1933.4648     23823.1240      1221.8437      1933.4648
ENERGY:     122       239.2597       149.2728         0.0000         0.0000          -6044.6978       781.5584         0.0000         0.0000         0.0000          -4874.6070         0.0000     -4874.6070     -4874.6070         0.0000           1221.4843      1933.0646     23823.1240      1221.4843      1933.0646
ENERGY:     123       239.2562       149.2741         0.0000         0.0000          -6044.6767       781.5381         0.0000         0.0000         0.0000          -4874.6083         0.0000     -4874.6083     -4874.6083         0.0000           1221.3107      1932.8715     23823.1240      1221.3107      1932.8715
ENERGY:     124       239.2544       149.2748         0.0000         0.0000          -6044.6662       781.5280         0.0000         0.0000         0.0000          -4874.6090         0.0000     -4874.6090     -4874.6090         0.0000           1221.2229      1932.7740     23823.1240      1221.2229      1932.7740
ENERGY:     125       239.2535       149.2751         0.0000         0.0000          -6044.6610       781.5230         0.0000         0.0000         0.0000          -4874.6093         0.0000     -4874.6093     -4874.6093         0.0000           1221.1793      1932.7256     23823.1240      1221.1793      1932.7256
ENERGY:     126       239.2531       149.2753         0.0000         0.0000          -6044.6584       781.5205         0.0000         0.0000         0.0000          -4874.6095         0.0000     -4874.6095     -4874.6095         0.0000           1221.1576      1932.7015     23823.1240      1221.1576      1932.7015
ENERGY:     127       239.2529       149.2754         0.0000         0.0000          -6044.6571       781.5193         0.0000         0.0000         0.0000          -4874.6096         0.0000     -4874.6096     -4874.6096         0.0000           1221.1467      1932.6894     23823.1240      1221.1467      1932.6894
ENERGY:     128       239.4898       149.1747         0.0000         0.0000          -6045.8844       782.8216         0.0000         0.0000         0.0000          -4874.3983         0.0000     -4874.3983     -4874.3983         0.0000           1234.5193      1945.5243     23823.1240      1234.5193      1945.5243
ENERGY:     129       239.3649       149.2236         0.0000         0.0000          -6045.2964       782.1087         0.0000         0.0000         0.0000          -4874.5992         0.0000     -4874.5992     -4874.5992         0.0000           1227.1678      1938.2583     23823.1240      1227.1678      1938.2583
ENERGY:     130       239.6175       149.1285         0.0000         0.0000          -6046.4149       783.6014         0.0000         0.0000         0.0000          -4874.0675         0.0000     -4874.0675     -4874.0675         0.0000           1242.6860      1953.7616     23823.1240      1242.6860      1953.7616
ENERGY:     131       239.4835       149.1751         0.0000         0.0000          -6045.8713       782.7826         0.0000         0.0000         0.0000          -4874.4302         0.0000     -4874.4302     -4874.4302         0.0000           1234.1340      1945.0614     23823.1240      1234.1340      1945.0614
ENERGY:     132       239.4222       149.1992         0.0000         0.0000          -6045.5875       782.4282         0.0000         0.0000         0.0000          -4874.5379         0.0000     -4874.5379     -4874.5379         0.0000           1230.4655      1941.4333     23823.1240      1230.4655      1941.4333
ENERGY:     133       239.3930       149.2114         0.0000         0.0000          -6045.4425       782.2639         0.0000         0.0000         0.0000          -4874.5741         0.0000     -4874.5741     -4874.5741         0.0000           1228.7726      1939.7914     23823.1240      1228.7726      1939.7914
ENERGY:     134       239.3788       149.2175         0.0000         0.0000          -6045.3696       782.1851         0.0000         0.0000         0.0000          -4874.5882         0.0000     -4874.5882     -4874.5882         0.0000           1227.9550      1939.0070     23823.1240      1227.9550      1939.0070
ENERGY:     135       239.3718       149.2206         0.0000         0.0000          -6045.3330       782.1465         0.0000         0.0000         0.0000          -4874.5942         0.0000     -4874.5942     -4874.5942         0.0000           1227.5549      1938.6256     23823.1240      1227.5549      1938.6256
ENERGY:     136       239.3683       149.2221         0.0000         0.0000          -6045.3147       782.1275         0.0000         0.0000         0.0000          -4874.5969         0.0000     -4874.5969     -4874.5969         0.0000           1227.3588      1938.4394     23823.1240      1227.3588      1938.4394
ENERGY:     137       239.3666       149.2229         0.0000         0.0000          -6045.3055       782.1180         0.0000         0.0000         0.0000          -4874.5980         0.0000     -4874.5980     -4874.5980         0.0000           1227.2640      1938.3494     23823.1240      1227.2640      1938.3494
ENERGY:     138       239.3657       149.2233         0.0000         0.0000          -6045.3009       782.1133         0.0000         0.0000         0.0000          -4874.5986         0.0000     -4874.5986     -4874.5986         0.0000           1227.2157      1938.3037     23823.1240      1227.2157      1938.3037
ENERGY:     139       239.3653       149.2234         0.0000         0.0000          -6045.2987       782.1110         0.0000         0.0000         0.0000          -4874.5989         0.0000     -4874.5989     -4874.5989         0.0000           1227.1916      1938.2809     23823.1240      1227.1916      1938.2809
ENERGY:     140       239.3651       149.2235         0.0000         0.0000          -6045.2975       782.1098         0.0000         0.0000         0.0000          -4874.5991         0.0000     -4874.5991     -4874.5991         0.0000           1227.1797      1938.2695     23823.1240      1227.1797      1938.2695
ENERGY:     141       239.6147       149.1283         0.0000         0.0000          -6046.4131       783.5826         0.0000         0.0000         0.0000          -4874.0874         0.0000     -4874.0874     -4874.0874         0.0000           1242.5006      1953.5243     23823.1240      1242.5006      1953.5243
