# step Etot Epot T p 
522 -4874.5949 -4874.5949 0.0 1227.6172 
523 -4874.595 -4874.595 0.0 1227.6055 
524 -4874.1084 -4874.1084 0.0 1242.6223 
525 -4874.4455 -4874.4455 0.0 1234.3244 
526 -4874.5426 -4874.5426 0.0 1230.7792 
527 -4874.5739 -4874.5739 0.0 1229.1545 
528 -4874.5857 -4874.5857 0.0 1228.3678 
529 -4874.5906 -4874.5906 0.0 1227.9841 
530 -4874.5928 -4874.5928 0.0 1227.7957 
531 -4874.5938 -4874.5938 0.0 1227.7023 
532 -4874.5943 -4874.5943 0.0 1227.656 
533 -4874.5948 -4874.5948 0.0 1227.6282 
534 -4874.5949 -4874.5949 0.0 1227.6168 
535 -4874.1077 -4874.1077 0.0 1242.6372 
536 -4874.4465 -4874.4465 0.0 1234.2959 
537 -4874.543 -4874.543 0.0 1230.7609 
538 -4874.574 -4874.574 0.0 1229.1479 
539 -4874.5857 -4874.5857 0.0 1228.3688 
540 -4874.5906 -4874.5906 0.0 1227.9897 
541 -4874.5927 -4874.5927 0.0 1227.8038 
542 -4874.5937 -4874.5937 0.0 1227.7119 
543 -4874.5942 -4874.5942 0.0 1227.6663 
544 -4874.5944 -4874.5944 0.0 1227.6437 
545 -4874.5947 -4874.5947 0.0 1227.6278 
546 -4874.1071 -4874.1071 0.0 1242.6517 
547 -4874.4475 -4874.4475 0.0 1234.2674 
548 -4874.5435 -4874.5435 0.0 1230.7426 
549 -4874.5741 -4874.5741 0.0 1229.1411 
550 -4874.5857 -4874.5857 0.0 1228.3696 
551 -4874.5905 -4874.5905 0.0 1227.9951 
552 -4874.5927 -4874.5927 0.0 1227.8117 
553 -4874.5936 -4874.5936 0.0 1227.7212 
554 -4874.5941 -4874.5941 0.0 1227.6764 
555 -4874.5943 -4874.5943 0.0 1227.6542 
556 -4874.5944 -4874.5944 0.0 1227.6432 
557 -4874.1065 -4874.1065 0.0 1242.6658 
558 -4874.4484 -4874.4484 0.0 1234.2389 
559 -4874.5439 -4874.5439 0.0 1230.7245 
560 -4874.5742 -4874.5742 0.0 1229.1345 
561 -4874.5857 -4874.5857 0.0 1228.3705 
562 -4874.5904 -4874.5904 0.0 1228.0004 
563 -4874.5925 -4874.5925 0.0 1227.8195 
564 -4874.5935 -4874.5935 0.0 1227.7304 
565 -4874.594 -4874.594 0.0 1227.6864 
566 -4874.5942 -4874.5942 0.0 1227.6646 
567 -4874.5943 -4874.5943 0.0 1227.6538 
568 -4874.1059 -4874.1059 0.0 1242.6798 
569 -4874.4494 -4874.4494 0.0 1234.2104 
570 -4874.5443 -4874.5443 0.0 1230.7076 
571 -4874.5743 -4874.5743 0.0 1229.1278 
572 -4874.5857 -4874.5857 0.0 1228.3713 
573 -4874.5904 -4874.5904 0.0 1228.0055 
574 -4874.5924 -4874.5924 0.0 1227.8271 
575 -4874.5934 -4874.5934 0.0 1227.7394 
576 -4874.5939 -4874.5939 0.0 1227.6961 
577 -4874.5941 -4874.5941 0.0 1227.6747 
578 -4874.5942 -4874.5942 0.0 1227.6642 
579 -4874.0805 -4874.0805 0.0 1241.2817 
580 -4874.4385 -4874.4385 0.0 1233.4743 
581 -4874.5389 -4874.5389 0.0 1230.3356 
582 -4874.5717 -4874.5717 0.0 1228.9439 
583 -4874.5843 -4874.5843 0.0 1228.2831 
584 -4874.5897 -4874.5897 0.0 1227.966 
585 -4874.592 -4874.592 0.0 1227.8122 
586 -4874.5932 -4874.5932 0.0 1227.737 
587 -4874.5937 -4874.5937 0.0 1227.7 
588 -4874.594 -4874.594 0.0 1227.6818 
589 -4874.5941 -4874.5941 0.0 1227.6728 
590 -4874.1054 -4874.1054 0.0 1242.6997 
591 -4874.441 -4874.441 0.0 1234.4768 
592 -4874.5401 -4874.5401 0.0 1230.9043 
593 -4874.5723 -4874.5723 0.0 1229.2561 
594 -4874.5845 -4874.5845 0.0 1228.4538 
595 -4874.5897 -4874.5897 0.0 1228.0591 
596 -4874.5921 -4874.5921 0.0 1227.8627 
597 -4874.5931 -4874.5931 0.0 1227.7687 
598 -4874.5936 -4874.5936 0.0 1227.7206 
599 -4874.5939 -4874.5939 0.0 1227.6967 
600 -4874.594 -4874.594 0.0 1227.6848 
601 -4874.1047 -4874.1047 0.0 1242.7154 
602 -4874.442 -4874.442 0.0 1234.4482 
603 -4874.5405 -4874.5405 0.0 1230.8857 
604 -4874.5724 -4874.5724 0.0 1229.2494 
605 -4874.5845 -4874.5845 0.0 1228.455 
606 -4874.5897 -4874.5897 0.0 1228.065 
607 -4874.592 -4874.592 0.0 1227.8713 
608 -4874.593 -4874.593 0.0 1227.7788 
609 -4874.5935 -4874.5935 0.0 1227.7316 
610 -4874.5937 -4874.5937 0.0 1227.7081 
611 -4874.5938 -4874.5938 0.0 1227.6964 
612 -4874.1041 -4874.1041 0.0 1242.7308 
613 -4874.443 -4874.443 0.0 1234.4195 
614 -4874.541 -4874.541 0.0 1230.8671 
615 -4874.5725 -4874.5725 0.0 1229.2426 
616 -4874.5845 -4874.5845 0.0 1228.4561 
617 -4874.5896 -4874.5896 0.0 1228.0708 
618 -4874.5919 -4874.5919 0.0 1227.8797 
619 -4874.5929 -4874.5929 0.0 1227.7887 
620 -4874.5933 -4874.5933 0.0 1227.7423 
621 -4874.5936 -4874.5936 0.0 1227.7192 
622 -4874.5937 -4874.5937 0.0 1227.7078 
623 -4874.1034 -4874.1034 0.0 1242.7458 
624 -4874.4439 -4874.4439 0.0 1234.3908 
625 -4874.5414 -4874.5414 0.0 1230.8486 
626 -4874.5726 -4874.5726 0.0 1229.2358 
627 -4874.5845 -4874.5845 0.0 1228.4571 
628 -4874.5895 -4874.5895 0.0 1228.0764 
629 -4874.5918 -4874.5918 0.0 1227.888 
630 -4874.5927 -4874.5927 0.0 1227.7984 
631 -4874.5933 -4874.5933 0.0 1227.7527 
632 -4874.5935 -4874.5935 0.0 1227.7301 
633 -4874.5936 -4874.5936 0.0 1227.7189 
634 -4874.1028 -4874.1028 0.0 1242.7605 
635 -4874.4449 -4874.4449 0.0 1234.3621 
636 -4874.5418 -4874.5418 0.0 1230.8302 
637 -4874.5728 -4874.5728 0.0 1229.229 
638 -4874.5845 -4874.5845 0.0 1228.4579 
639 -4874.5895 -4874.5895 0.0 1228.0818 
640 -4874.5917 -4874.5917 0.0 1227.8959 
641 -4874.5926 -4874.5926 0.0 1227.8078 
642 -4874.5932 -4874.5932 0.0 1227.7629 
643 -4874.5934 -4874.5934 0.0 1227.7407 
644 -4874.5935 -4874.5935 0.0 1227.7297 
645 -4874.1021 -4874.1021 0.0 1242.7748 
646 -4874.4458 -4874.4458 0.0 1234.3333 
647 -4874.5423 -4874.5423 0.0 1230.8118 
648 -4874.5729 -4874.5729 0.0 1229.2222 
649 -4874.5845 -4874.5845 0.0 1228.4587 
650 -4874.5894 -4874.5894 0.0 1228.087 
651 -4874.5916 -4874.5916 0.0 1227.9037 
652 -4874.5925 -4874.5925 0.0 1227.8169 
653 -4874.593 -4874.593 0.0 1227.7729 
654 -4874.5933 -4874.5933 0.0 1227.751 
655 -4874.5934 -4874.5934 0.0 1227.7403 
656 -4874.1016 -4874.1016 0.0 1242.7875 
657 -4874.4468 -4874.4468 0.0 1234.3046 
658 -4874.5427 -4874.5427 0.0 1230.7934 
659 -4874.573 -4874.573 0.0 1229.2154 
660 -4874.5845 -4874.5845 0.0 1228.4593 
661 -4874.5894 -4874.5894 0.0 1228.0921 
662 -4874.5916 -4874.5916 0.0 1227.9112 
663 -4874.5925 -4874.5925 0.0 1227.8259 
664 -4874.5929 -4874.5929 0.0 1227.7826 
665 -4874.5931 -4874.5931 0.0 1227.7612 
666 -4874.5933 -4874.5933 0.0 1227.7506 
667 -4874.0764 -4874.0764 0.0 1241.3886 
668 -4874.436 -4874.436 0.0 1233.5691 
669 -4874.5373 -4874.5373 0.0 1230.4241 
670 -4874.5703 -4874.5703 0.0 1229.0315 
671 -4874.5832 -4874.5832 0.0 1228.3712 
672 -4874.5886 -4874.5886 0.0 1228.0525 
673 -4874.5911 -4874.5911 0.0 1227.8964 
674 -4874.5922 -4874.5922 0.0 1227.8234 
675 -4874.5927 -4874.5927 0.0 1227.7864 
676 -4874.593 -4874.593 0.0 1227.7682 
677 -4874.5932 -4874.5932 0.0 1227.7593 
678 -4874.1013 -4874.1013 0.0 1242.805 
679 -4874.4384 -4874.4384 0.0 1234.5729 
680 -4874.5383 -4874.5383 0.0 1230.9955 
681 -4874.571 -4874.571 0.0 1229.3424 
682 -4874.5834 -4874.5834 0.0 1228.5414 
683 -4874.5887 -4874.5887 0.0 1228.1461 
684 -4874.5911 -4874.5911 0.0 1227.9494 
685 -4874.5922 -4874.5922 0.0 1227.8529 
686 -4874.5926 -4874.5926 0.0 1227.8072 
687 -4874.5929 -4874.5929 0.0 1227.7832 
688 -4874.593 -4874.593 0.0 1227.7712 
689 -4874.1006 -4874.1006 0.0 1242.8208 
690 -4874.4394 -4874.4394 0.0 1234.5439 
691 -4874.5387 -4874.5387 0.0 1230.9766 
692 -4874.5711 -4874.5711 0.0 1229.3355 
693 -4874.5834 -4874.5834 0.0 1228.5425 
694 -4874.5886 -4874.5886 0.0 1228.152 
695 -4874.591 -4874.591 0.0 1227.958 
696 -4874.5921 -4874.5921 0.0 1227.863 
697 -4874.5925 -4874.5925 0.0 1227.8181 
698 -4874.5928 -4874.5928 0.0 1227.7946 
699 -4874.5929 -4874.5929 0.0 1227.7829 
700 -4874.0999 -4874.0999 0.0 1242.8362 
701 -4874.4403 -4874.4403 0.0 1234.5149 
702 -4874.5391 -4874.5391 0.0 1230.9578 
703 -4874.5712 -4874.5712 0.0 1229.3285 
704 -4874.5834 -4874.5834 0.0 1228.5434 
705 -4874.5884 -4874.5884 0.0 1228.1589 
706 -4874.5909 -4874.5909 0.0 1227.9664 
707 -4874.592 -4874.592 0.0 1227.8729 
708 -4874.5924 -4874.5924 0.0 1227.8288 
709 -4874.5926 -4874.5926 0.0 1227.8057 
710 -4874.5928 -4874.5928 0.0 1227.7942 
711 -4874.0992 -4874.0992 0.0 1242.8511 
712 -4874.4413 -4874.4413 0.0 1234.4859 
713 -4874.5396 -4874.5396 0.0 1230.9389 
714 -4874.5713 -4874.5713 0.0 1229.3216 
715 -4874.5834 -4874.5834 0.0 1228.5443 
716 -4874.5884 -4874.5884 0.0 1228.1643 
717 -4874.5908 -4874.5908 0.0 1227.9745 
718 -4874.5919 -4874.5919 0.0 1227.8825 
719 -4874.5923 -4874.5923 0.0 1227.8392 
720 -4874.5925 -4874.5925 0.0 1227.8166 
721 -4874.5926 -4874.5926 0.0 1227.8053 
722 -4874.0986 -4874.0986 0.0 1242.8658 
723 -4874.4423 -4874.4423 0.0 1234.4568 
724 -4874.5401 -4874.5401 0.0 1230.9202 
725 -4874.5715 -4874.5715 0.0 1229.3146 
726 -4874.5834 -4874.5834 0.0 1228.5451 
727 -4874.5883 -4874.5883 0.0 1228.1697 
728 -4874.5906 -4874.5906 0.0 1227.9848 
729 -4874.5918 -4874.5918 0.0 1227.8918 
730 -4874.5923 -4874.5923 0.0 1227.847 
731 -4874.5924 -4874.5924 0.0 1227.8272 
732 -4874.5925 -4874.5925 0.0 1227.8162 
733 -4874.098 -4874.098 0.0 1242.8801 
734 -4874.4433 -4874.4433 0.0 1234.4278 
735 -4874.5405 -4874.5405 0.0 1230.9015 
736 -4874.5716 -4874.5716 0.0 1229.3076 
737 -4874.5833 -4874.5833 0.0 1228.5457 
738 -4874.5883 -4874.5883 0.0 1228.1749 
739 -4874.5905 -4874.5905 0.0 1227.9926 
740 -4874.5917 -4874.5917 0.0 1227.901 
741 -4874.5922 -4874.5922 0.0 1227.857 
742 -4874.5923 -4874.5923 0.0 1227.8376 
743 -4874.5924 -4874.5924 0.0 1227.8268 
744 -4874.0974 -4874.0974 0.0 1242.8941 
745 -4874.4442 -4874.4442 0.0 1234.3988 
746 -4874.5409 -4874.5409 0.0 1230.8829 
747 -4874.5718 -4874.5718 0.0 1229.3006 
748 -4874.5833 -4874.5833 0.0 1228.5463 
749 -4874.5882 -4874.5882 0.0 1228.1799 
750 -4874.5904 -4874.5904 0.0 1228.0001 
751 -4874.5916 -4874.5916 0.0 1227.91 
752 -4874.5921 -4874.5921 0.0 1227.8668 
753 -4874.5923 -4874.5923 0.0 1227.8454 
754 -4874.5923 -4874.5923 0.0 1227.8372 
755 -4874.0723 -4874.0723 0.0 1241.4968 
756 -4874.4335 -4874.4335 0.0 1233.6641 
757 -4874.5357 -4874.5357 0.0 1230.5117 
758 -4874.5691 -4874.5691 0.0 1229.1171 
759 -4874.582 -4874.582 0.0 1228.4584 
760 -4874.5875 -4874.5875 0.0 1228.1406 
761 -4874.59 -4874.59 0.0 1227.9854 
762 -4874.5913 -4874.5913 0.0 1227.9076 
763 -4874.5919 -4874.5919 0.0 1227.8707 
764 -4874.5922 -4874.5922 0.0 1227.8526 
765 -4874.5923 -4874.5923 0.0 1227.8436 
766 -4874.0717 -4874.0717 0.0 1241.5089 
767 -4874.4346 -4874.4346 0.0 1233.635 
768 -4874.5362 -4874.5362 0.0 1230.4929 
769 -4874.5693 -4874.5693 0.0 1229.1092 
770 -4874.582 -4874.582 0.0 1228.4576 
771 -4874.5874 -4874.5874 0.0 1228.1439 
772 -4874.5899 -4874.5899 0.0 1227.9911 
773 -4874.5912 -4874.5912 0.0 1227.9147 
774 -4874.5917 -4874.5917 0.0 1227.8785 
775 -4874.592 -4874.592 0.0 1227.8608 
776 -4874.5921 -4874.5921 0.0 1227.852 
777 -4874.0966 -4874.0966 0.0 1242.9226 
778 -4874.4354 -4874.4354 0.0 1234.6788 
779 -4874.536 -4874.536 0.0 1231.0995 
780 -4874.5694 -4874.5694 0.0 1229.44 
781 -4874.5821 -4874.5821 0.0 1228.6366 
782 -4874.5874 -4874.5874 0.0 1228.243 
783 -4874.5898 -4874.5898 0.0 1228.0472 
784 -4874.5911 -4874.5911 0.0 1227.9481 
785 -4874.5916 -4874.5916 0.0 1227.9 
786 -4874.5919 -4874.5919 0.0 1227.876 
787 -4874.592 -4874.592 0.0 1227.864 
788 -4874.0959 -4874.0959 0.0 1242.9383 
789 -4874.4364 -4874.4364 0.0 1234.6495 
790 -4874.5365 -4874.5365 0.0 1231.0802 
791 -4874.5695 -4874.5695 0.0 1229.4328 
792 -4874.5821 -4874.5821 0.0 1228.6375 
793 -4874.5873 -4874.5873 0.0 1228.2488 
794 -4874.5897 -4874.5897 0.0 1228.0557 
795 -4874.591 -4874.591 0.0 1227.9582 
796 -4874.5915 -4874.5915 0.0 1227.9109 
797 -4874.5918 -4874.5918 0.0 1227.8873 
798 -4874.5919 -4874.5919 0.0 1227.8756 
799 -4874.0952 -4874.0952 0.0 1242.9537 
800 -4874.4374 -4874.4374 0.0 1234.6201 
801 -4874.537 -4874.537 0.0 1231.061 
802 -4874.5697 -4874.5697 0.0 1229.4256 
803 -4874.5821 -4874.5821 0.0 1228.6383 
804 -4874.5872 -4874.5872 0.0 1228.2544 
805 -4874.5896 -4874.5896 0.0 1228.064 
806 -4874.5908 -4874.5908 0.0 1227.968 
807 -4874.5914 -4874.5914 0.0 1227.9215 
808 -4874.5917 -4874.5917 0.0 1227.8984 
809 -4874.5917 -4874.5917 0.0 1227.887 
810 -4874.0945 -4874.0945 0.0 1242.9687 
811 -4874.4384 -4874.4384 0.0 1234.5907 
812 -4874.5374 -4874.5374 0.0 1231.0419 
813 -4874.5698 -4874.5698 0.0 1229.4184 
814 -4874.5821 -4874.5821 0.0 1228.639 
815 -4874.5872 -4874.5872 0.0 1228.2598 
816 -4874.5895 -4874.5895 0.0 1228.0721 
817 -4874.5906 -4874.5906 0.0 1227.98 
818 -4874.5913 -4874.5913 0.0 1227.9319 
819 -4874.5915 -4874.5915 0.0 1227.9093 
820 -4874.5917 -4874.5917 0.0 1227.8981 
821 -4874.0939 -4874.0939 0.0 1242.9834 
822 -4874.4394 -4874.4394 0.0 1234.5612 
823 -4874.5379 -4874.5379 0.0 1231.0228 
824 -4874.5699 -4874.5699 0.0 1229.4111 
825 -4874.5821 -4874.5821 0.0 1228.6396 
826 -4874.5871 -4874.5871 0.0 1228.265 
827 -4874.5895 -4874.5895 0.0 1228.0799 
828 -4874.5905 -4874.5905 0.0 1227.9893 
829 -4874.5911 -4874.5911 0.0 1227.942 
830 -4874.5914 -4874.5914 0.0 1227.9199 
831 -4874.5915 -4874.5915 0.0 1227.9089 
832 -4874.0933 -4874.0933 0.0 1242.9976 
833 -4874.4404 -4874.4404 0.0 1234.5317 
834 -4874.5384 -4874.5384 0.0 1231.0025 
835 -4874.5701 -4874.5701 0.0 1229.4039 
836 -4874.5821 -4874.5821 0.0 1228.64 
837 -4874.5871 -4874.5871 0.0 1228.27 
838 -4874.5894 -4874.5894 0.0 1228.0876 
839 -4874.5904 -4874.5904 0.0 1227.9984 
840 -4874.591 -4874.591 0.0 1227.9519 
841 -4874.5913 -4874.5913 0.0 1227.9302 
842 -4874.5914 -4874.5914 0.0 1227.9194 
843 -4874.0927 -4874.0927 0.0 1243.0115 
844 -4874.4414 -4874.4414 0.0 1234.5022 
845 -4874.5389 -4874.5389 0.0 1230.9811 
846 -4874.5702 -4874.5702 0.0 1229.3966 
847 -4874.5821 -4874.5821 0.0 1228.6404 
848 -4874.587 -4874.587 0.0 1228.2749 
849 -4874.5893 -4874.5893 0.0 1228.095 
850 -4874.5903 -4874.5903 0.0 1228.0072 
851 -4874.5909 -4874.5909 0.0 1227.9615 
852 -4874.5912 -4874.5912 0.0 1227.9402 
853 -4874.5913 -4874.5913 0.0 1227.9297 
854 -4874.0677 -4874.0677 0.0 1241.6149 
855 -4874.4307 -4874.4307 0.0 1233.7677 
856 -4874.5338 -4874.5338 0.0 1230.6099 
857 -4874.5676 -4874.5676 0.0 1229.213 
858 -4874.5807 -4874.5807 0.0 1228.5523 
859 -4874.5863 -4874.5863 0.0 1228.2354 
860 -4874.5889 -4874.5889 0.0 1228.0801 
861 -4874.59 -4874.59 0.0 1228.0047 
862 -4874.5907 -4874.5907 0.0 1227.9653 
863 -4874.591 -4874.591 0.0 1227.9472 
864 -4874.5911 -4874.5911 0.0 1227.9383 
865 -4874.0671 -4874.0671 0.0 1241.6267 
866 -4874.4318 -4874.4318 0.0 1233.7382 
867 -4874.5343 -4874.5343 0.0 1230.5908 
868 -4874.5678 -4874.5678 0.0 1229.2049 
869 -4874.5807 -4874.5807 0.0 1228.5514 
870 -4874.5862 -4874.5862 0.0 1228.2387 
871 -4874.5888 -4874.5888 0.0 1228.0858 
872 -4874.59 -4874.59 0.0 1228.0117 
873 -4874.5905 -4874.5905 0.0 1227.9755 
874 -4874.5909 -4874.5909 0.0 1227.9553 
875 -4874.591 -4874.591 0.0 1227.9467 
876 -4874.0919 -4874.0919 0.0 1243.0395 
877 -4874.4324 -4874.4324 0.0 1234.7842 
878 -4874.534 -4874.534 0.0 1231.1994 
879 -4874.5678 -4874.5678 0.0 1229.5359 
880 -4874.5807 -4874.5807 0.0 1228.7324 
881 -4874.5861 -4874.5861 0.0 1228.3383 
882 -4874.5886 -4874.5886 0.0 1228.1422 
883 -4874.5898 -4874.5898 0.0 1228.0453 
884 -4874.5903 -4874.5903 0.0 1227.9971 
885 -4874.5908 -4874.5908 0.0 1227.9706 
886 -4874.5909 -4874.5909 0.0 1227.9586 
887 -4874.0912 -4874.0912 0.0 1243.0553 
888 -4874.4334 -4874.4334 0.0 1234.7545 
889 -4874.5344 -4874.5344 0.0 1231.1798 
890 -4874.568 -4874.568 0.0 1229.5285 
891 -4874.5807 -4874.5807 0.0 1228.7332 
892 -4874.586 -4874.586 0.0 1228.344 
893 -4874.5885 -4874.5885 0.0 1228.1506 
894 -4874.5897 -4874.5897 0.0 1228.0553 
895 -4874.5902 -4874.5902 0.0 1228.0079 
896 -4874.5905 -4874.5905 0.0 1227.9844 
897 -4874.5908 -4874.5908 0.0 1227.9703 
898 -4874.0905 -4874.0905 0.0 1243.0706 
899 -4874.4344 -4874.4344 0.0 1234.7247 
900 -4874.5349 -4874.5349 0.0 1231.1602 
901 -4874.5682 -4874.5682 0.0 1229.5199 
902 -4874.5807 -4874.5807 0.0 1228.7339 
903 -4874.586 -4874.586 0.0 1228.3495 
904 -4874.5884 -4874.5884 0.0 1228.16 
905 -4874.5896 -4874.5896 0.0 1228.0651 
906 -4874.5901 -4874.5901 0.0 1228.0185 
907 -4874.5904 -4874.5904 0.0 1227.9954 
908 -4874.5905 -4874.5905 0.0 1227.9839 
909 -4874.0899 -4874.0899 0.0 1243.0855 
910 -4874.4355 -4874.4355 0.0 1234.6949 
911 -4874.5354 -4874.5354 0.0 1231.1407 
912 -4874.5683 -4874.5683 0.0 1229.5124 
913 -4874.5807 -4874.5807 0.0 1228.7345 
914 -4874.5859 -4874.5859 0.0 1228.3548 
915 -4874.5883 -4874.5883 0.0 1228.1681 
916 -4874.5895 -4874.5895 0.0 1228.0746 
917 -4874.59 -4874.59 0.0 1228.029 
918 -4874.5902 -4874.5902 0.0 1228.0063 
919 -4874.5904 -4874.5904 0.0 1227.995 
920 -4874.0892 -4874.0892 0.0 1243.1002 
921 -4874.4365 -4874.4365 0.0 1234.6651 
922 -4874.5358 -4874.5358 0.0 1231.1213 
923 -4874.5683 -4874.5683 0.0 1229.5073 
924 -4874.5807 -4874.5807 0.0 1228.7349 
925 -4874.5859 -4874.5859 0.0 1228.3599 
926 -4874.5882 -4874.5882 0.0 1228.1759 
927 -4874.5893 -4874.5893 0.0 1228.0839 
928 -4874.5899 -4874.5899 0.0 1228.0391 
929 -4874.5901 -4874.5901 0.0 1228.0169 
930 -4874.5902 -4874.5902 0.0 1228.0059 
931 -4874.0886 -4874.0886 0.0 1243.1144 
932 -4874.4375 -4874.4375 0.0 1234.6353 
933 -4874.5363 -4874.5363 0.0 1231.102 
934 -4874.5685 -4874.5685 0.0 1229.4999 
935 -4874.5807 -4874.5807 0.0 1228.7352 
936 -4874.5858 -4874.5858 0.0 1228.3649 
937 -4874.5881 -4874.5881 0.0 1228.1835 
938 -4874.5892 -4874.5892 0.0 1228.093 
939 -4874.5898 -4874.5898 0.0 1228.049 
940 -4874.59 -4874.59 0.0 1228.0272 
941 -4874.5901 -4874.5901 0.0 1228.0164 
942 -4874.088 -4874.088 0.0 1243.1284 
943 -4874.4385 -4874.4385 0.0 1234.6054 
944 -4874.5367 -4874.5367 0.0 1231.0827 
945 -4874.5686 -4874.5686 0.0 1229.4923 
946 -4874.5807 -4874.5807 0.0 1228.7354 
947 -4874.5857 -4874.5857 0.0 1228.3697 
948 -4874.588 -4874.588 0.0 1228.1909 
949 -4874.5891 -4874.5891 0.0 1228.1018 
950 -4874.5896 -4874.5896 0.0 1228.0586 
951 -4874.5899 -4874.5899 0.0 1228.0373 
952 -4874.59 -4874.59 0.0 1228.0267 
953 -4874.0632 -4874.0632 0.0 1241.7327 
954 -4874.4279 -4874.4279 0.0 1233.8713 
955 -4874.5316 -4874.5316 0.0 1230.7117 
956 -4874.566 -4874.566 0.0 1229.3089 
957 -4874.5794 -4874.5794 0.0 1228.6475 
958 -4874.585 -4874.585 0.0 1228.3303 
959 -4874.5876 -4874.5876 0.0 1228.176 
960 -4874.5889 -4874.5889 0.0 1228.0994 
961 -4874.5895 -4874.5895 0.0 1228.0624 
962 -4874.5897 -4874.5897 0.0 1228.0443 
963 -4874.5899 -4874.5899 0.0 1228.0354 
964 -4874.0626 -4874.0626 0.0 1241.7446 
965 -4874.4291 -4874.4291 0.0 1233.8415 
966 -4874.5322 -4874.5322 0.0 1230.6923 
967 -4874.5662 -4874.5662 0.0 1229.3006 
968 -4874.5794 -4874.5794 0.0 1228.6465 
969 -4874.585 -4874.585 0.0 1228.3335 
970 -4874.5875 -4874.5875 0.0 1228.1817 
971 -4874.5888 -4874.5888 0.0 1228.1064 
972 -4874.5894 -4874.5894 0.0 1228.0702 
973 -4874.5896 -4874.5896 0.0 1228.0525 
974 -4874.5897 -4874.5897 0.0 1228.0438 
975 -4874.0872 -4874.0872 0.0 1243.1565 
976 -4874.4294 -4874.4294 0.0 1234.8909 
977 -4874.5319 -4874.5319 0.0 1231.2982 
978 -4874.5664 -4874.5664 0.0 1229.6295 
979 -4874.5791 -4874.5791 0.0 1228.832 
980 -4874.5848 -4874.5848 0.0 1228.4348 
981 -4874.5874 -4874.5874 0.0 1228.2383 
982 -4874.5886 -4874.5886 0.0 1228.1401 
983 -4874.5892 -4874.5892 0.0 1228.0918 
984 -4874.5895 -4874.5895 0.0 1228.0677 
985 -4874.5896 -4874.5896 0.0 1228.0557 
986 -4874.0865 -4874.0865 0.0 1243.1735 
987 -4874.4305 -4874.4305 0.0 1234.8596 
988 -4874.5324 -4874.5324 0.0 1231.2783 
989 -4874.5666 -4874.5666 0.0 1229.6219 
990 -4874.5791 -4874.5791 0.0 1228.8327 
991 -4874.5847 -4874.5847 0.0 1228.4405 
992 -4874.5873 -4874.5873 0.0 1228.2468 
993 -4874.5884 -4874.5884 0.0 1228.1514 
994 -4874.589 -4874.589 0.0 1228.1028 
995 -4874.5894 -4874.5894 0.0 1228.0791 
996 -4874.5895 -4874.5895 0.0 1228.0674 
997 -4874.0858 -4874.0858 0.0 1243.1888 
998 -4874.4315 -4874.4315 0.0 1234.8295 
999 -4874.5328 -4874.5328 0.0 1231.2597 
1000 -4874.5667 -4874.5667 0.0 1229.6142 
1001 -4874.5791 -4874.5791 0.0 1228.8332 
1002 -4874.5847 -4874.5847 0.0 1228.4459 
1003 -4874.5872 -4874.5872 0.0 1228.255 
1004 -4874.5883 -4874.5883 0.0 1228.1612 
1005 -4874.589 -4874.589 0.0 1228.1134 
1006 -4874.5892 -4874.5892 0.0 1228.0903 
1007 -4874.5894 -4874.5894 0.0 1228.0787 
1008 -4874.0851 -4874.0851 0.0 1243.2038 
1009 -4874.4325 -4874.4325 0.0 1234.7994 
1010 -4874.5333 -4874.5333 0.0 1231.2398 
1011 -4874.5668 -4874.5668 0.0 1229.6066 
1012 -4874.5791 -4874.5791 0.0 1228.8336 
1013 -4874.5846 -4874.5846 0.0 1228.4511 
1014 -4874.5871 -4874.5871 0.0 1228.263 
1015 -4874.5882 -4874.5882 0.0 1228.1707 
1016 -4874.5888 -4874.5888 0.0 1228.1237 
1017 -4874.5891 -4874.5891 0.0 1228.1011 
1018 -4874.5892 -4874.5892 0.0 1228.0898 
1019 -4874.0845 -4874.0845 0.0 1243.2184 
1020 -4874.4335 -4874.4335 0.0 1234.7692 
1021 -4874.5338 -4874.5338 0.0 1231.2201 
1022 -4874.567 -4874.567 0.0 1229.5989 
1023 -4874.5791 -4874.5791 0.0 1228.834 
1024 -4874.5845 -4874.5845 0.0 1228.4562 
1025 -4874.587 -4874.587 0.0 1228.2708 
1026 -4874.5881 -4874.5881 0.0 1228.18 
1027 -4874.5887 -4874.5887 0.0 1228.1338 
1028 -4874.5889 -4874.5889 0.0 1228.1116 
1029 -4874.5891 -4874.5891 0.0 1228.1006 
1030 -4874.0838 -4874.0838 0.0 1243.2326 
1031 -4874.4346 -4874.4346 0.0 1234.739 
1032 -4874.5343 -4874.5343 0.0 1231.2004 
1033 -4874.5671 -4874.5671 0.0 1229.5912 
1034 -4874.5791 -4874.5791 0.0 1228.8341 
1035 -4874.5845 -4874.5845 0.0 1228.461 
1036 -4874.5869 -4874.5869 0.0 1228.2783 
1037 -4874.588 -4874.588 0.0 1228.189 
1038 -4874.5886 -4874.5886 0.0 1228.1437 
1039 -4874.5888 -4874.5888 0.0 1228.1219 
1040 -4874.589 -4874.589 0.0 1228.1112 
1041 -4874.0832 -4874.0832 0.0 1243.2465 
1042 -4874.4356 -4874.4356 0.0 1234.7087 
1043 -4874.5347 -4874.5347 0.0 1231.1808 
